sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
,"26/04/2025","8400/000 : FNB","Dropbox 18.38 DROPBOX*W7M5N 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX0200 Dropbox","Account Payment","Dropbox 18.38 DROPBOX*W7M5N 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX0200 Dropbox","350.94",,"986281.45"
,"29/04/2025","8400/000 : FNB","499.00 CBA*CCLEANER 4XX*5191 28 APR XX8946 499.00 CBA*CCLEANER 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXX","Account Payment","499.00 CBA*CCLEANER 4XX*5191 28 APR XX8946 499.00 CBA*CCLEANER 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXX","499",,"986780.45"
,"29/04/2025","8400/000 : FNB","399.99 POE.COM 4XX*5191 26 APR XX2349 399.99 POE.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2349","Account Payment","399.99 POE.COM 4XX*5191 26 APR XX2349 399.99 POE.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2349","399.99",,"987180.44"
,"29/04/2025","8400/000 : FNB","Facebook 585.90 FACEBK *4PQK 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2020 Facebook","Account Payment","Facebook 585.90 FACEBK *4PQK 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2020 Facebook","585.9",,"987766.34"
,"29/04/2025","8400/000 : FNB","50.00 ANACONDA INC. 4XX*5191 26 APR XX9561 50.00 ANACONDA INC. 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXX","Account Payment","50.00 ANACONDA INC. 4XX*5191 26 APR XX9561 50.00 ANACONDA INC. 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXX","965.76",,"988732.1"
,"29/04/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 25 APR XX4454 150.00 AUTH0.COM 4XXXXX*5191 25 APR XXXXXXXXXXXXXXXXXXX4454","Account Payment","150.00 AUTH0.COM 4XX*5191 25 APR XX4454 150.00 AUTH0.COM 4XXXXX*5191 25 APR XXXXXXXXXXXXXXXXXXX4454","2897.27",,"991629.37"
,"29/04/2025","8400/000 : FNB","Wix.com 182.85 WIX.COM 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3969 Wix.com","Account Payment","Wix.com 182.85 WIX.COM 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3969 Wix.com","3531.77",,"995161.14"
,"29/04/2025","8400/000 : FNB","1150.00 AUTH0.COM 4XX*5191 26 APR XX1473 1150.00 AUTH0.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX147","Account Payment","1150.00 AUTH0.COM 4XX*5191 26 APR XX1473 1150.00 AUTH0.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX14","22212.38",,"1017373.52"
,"29/04/2025","8400/000 : FNB","Shopify 3421.17 SHOPIFY* 35 4XXXXX*5191 27 APR XXXXXXXXXXXXXXXXXXX5362 Shopify","Account Payment","Shopify 3421.17 SHOPIFY* 35 4XXXXX*5191 27 APR XXXXXXXXXXXXXXXXXXX5362 Shopify","66080.27",,"1083453.79"
,"30/04/2025","8400/000 : FNB","9.00 GITPOD.IO 4XX*5191 28 APR XX3654 9.00 GITPOD.IO 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3654","Account Payment","9.00 GITPOD.IO 4XX*5191 28 APR XX3654 9.00 GITPOD.IO 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3654","173.84",,"1083627.63"
,"02/05/2025","8400/000 : FNB","5.00 COMPONENTS.STU 4XX*5191 29 APR XX6888 5.00 COMPONENTS.STU 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXXX","Account Payment","5.00 COMPONENTS.STU 4XX*5191 29 APR XX6888 5.00 COMPONENTS.STU 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXX","95.83",,"1083723.46"
,"02/05/2025","8400/000 : FNB","50.10 FRAPPE CLOUD 4XX*5191 30 APR XX0635 50.10 FRAPPE CLOUD 4XXXXX*5191 30 APR XXXXXXXXXXXXXXXXXXX0","Account Payment","50.10 FRAPPE CLOUD 4XX*5191 30 APR XX0635 50.10 FRAPPE CLOUD 4XXXXX*5191 30 APR XXXXXXXXXXXXXXXXXXX","951.04",,"1084674.5"
,"02/05/2025","8400/000 : FNB","50.16 LINODE . AKAM 4XX*5191 30 APR XX4891 50.16 LINODE . AKAM 4XXXXX*5191 30 APR XXXXXXXXXXXXXXXXXX","Account Payment","50.16 LINODE . AKAM 4XX*5191 30 APR XX4891 50.16 LINODE . AKAM 4XXXXX*5191 30 APR XXXXXXXXXXXXXXXXX","952.18",,"1085626.68"
,"02/05/2025","8400/000 : FNB","50.00 OBSIDIAN.MD 4XX*5191 29 APR XX3810 50.00 OBSIDIAN.MD 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXXXX381","Account Payment","50.00 OBSIDIAN.MD 4XX*5191 29 APR XX3810 50.00 OBSIDIAN.MD 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXXXX38","958.25",,"1086584.93"
,"02/05/2025","8400/000 : FNB","2162.00 SNAPPY LLC 4XX*5191 29 APR XX0123 2162.00 SNAPPY LLC 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXXXX0","Account Payment","2162.00 SNAPPY LLC 4XX*5191 29 APR XX0123 2162.00 SNAPPY LLC 4XXXXX*5191 29 APR XXXXXXXXXXXXXXXXXXX","2162",,"1088746.93"
,"02/05/2025","8400/000 : FNB","5050.80 FRESHWORKS 4XX*5225 29 APR XX1842 5050.80 FRESHWORKS 4XXXXX*5225 29 APR XXXXXXXXXXXXXXXXXXX1","Account Payment","5050.80 FRESHWORKS 4XX*5225 29 APR XX1842 5050.80 FRESHWORKS 4XXXXX*5225 29 APR XXXXXXXXXXXXXXXXXXX","5050.8",,"1093797.73"
,"03/05/2025","8400/000 : FNB","Google Store 365.04 Google GSUIT 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXXX5083 Google Store","Account Payment","Google Store 365.04 Google GSUIT 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXXX5083 Google Store","7902.57",,"1101700.3"
,"03/05/2025","8400/000 : FNB","44.14 GOOGLE*GSUITE 4XX*5225 01 MAY XX7258 44.14 GOOGLE*GSUITE 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXX","Account Payment","44.14 GOOGLE*GSUITE 4XX*5225 01 MAY XX7258 44.14 GOOGLE*GSUITE 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXX","955.57",,"1102655.87"
,"03/05/2025","8400/000 : FNB","39.82 GOOGLE*GSUITE 4XX*5225 01 MAY XX6975 39.82 GOOGLE*GSUITE 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXX","Account Payment","39.82 GOOGLE*GSUITE 4XX*5225 01 MAY XX6975 39.82 GOOGLE*GSUITE 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXX","862.04",,"1103517.91"
,"03/05/2025","8400/000 : FNB","1.00 VERCEL-NEON 4XX*5225 01 MAY XX6564 1.00 VERCEL-NEON 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXXX6564","Account Payment","1.00 VERCEL-NEON 4XX*5225 01 MAY XX6564 1.00 VERCEL-NEON 4XXXXX*5225 01 MAY XXXXXXXXXXXXXXXXXXX6564","19.03",,"1103536.94"
,"06/05/2025","8400/000 : FNB","1499.00 APPDIRECT 4XX*5225 04 MAY XX5301 1499.00 APPDIRECT 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX530","Account Payment","1499.00 APPDIRECT 4XX*5225 04 MAY XX5301 1499.00 APPDIRECT 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX53","28597.4",,"1132134.34"
,"06/05/2025","8400/000 : FNB","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 MAY XXXXXXXXXXXXXXXXXXX3794 ManageWP","Account Payment","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 MAY XXXXXXXXXXXXXXXXXXX3794 ManageWP","2303.63",,"1134437.97"
,"06/05/2025","8400/000 : FNB","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 MAY XXXXXXXXXXXXXXXXXXX2183 ManageWP","Account Payment","ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 MAY XXXXXXXXXXXXXXXXXXX2183 ManageWP","2303.63",,"1136741.6"
,"06/05/2025","8400/000 : FNB","Github Inc. 19.00 GITHUB, INC. 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX7956 Github Inc.","Account Payment","Github Inc. 19.00 GITHUB, INC. 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX7956 Github Inc.","362.48",,"1137104.08"
,"06/05/2025","8400/000 : FNB","Github Inc. GITHUB, INC. 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX5760 Github Inc.","Account Payment","Github Inc. GITHUB, INC. 4XXXXX*5225 04 MAY XXXXXXXXXXXXXXXXXXX5760 Github Inc.","15.65",,"1137119.73"
,"07/05/2025","8400/000 : FNB","Facebook Service Charges/Fees #INT PYMT FEE-585.90 FACE Facebook","Account Payment","Facebook Service Charges/Fees INT PYMT FEE-585.90 FACE Facebook","11.72",,"1137131.45"
,"08/05/2025","8400/000 : FNB","40.00 VERCEL INC. 4XX*5225 06 MAY XX2938 40.00 VERCEL INC. 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX293","Account Payment","40.00 VERCEL INC. 4XX*5225 06 MAY XX2938 40.00 VERCEL INC. 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX29","752.61",,"1137884.06"
,"08/05/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5225 06 MAY XX1373 20.00 VERCEL INC. 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX137","Account Payment","20.00 VERCEL INC. 4XX*5225 06 MAY XX1373 20.00 VERCEL INC. 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX13","376.3",,"1138260.36"
,"08/05/2025","8400/000 : FNB","Woocommerce 19.99 WOOCOMMERCE S 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX6750 Woocommerce","Account Payment","Woocommerce 19.99 WOOCOMMERCE S 4XXXXX*5225 06 MAY XXXXXXXXXXXXXXXXXXX6750 Woocommerce","376.11",,"1138636.47"
,"08/05/2025","8400/000 : FNB","3.60 GETADDRESS.IO 4XX*5225 07 MAY XX5162 3.60 GETADDRESS.IO 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXXX5","Account Payment","3.60 GETADDRESS.IO 4XX*5225 07 MAY XX5162 3.60 GETADDRESS.IO 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXXX","89.78",,"1138726.25"
,"09/05/2025","8400/000 : FNB","Paddle 171.35 PADDLE.NET* 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX6983 Paddle","Account Payment","Paddle 171.35 PADDLE.NET* 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX6983 Paddle","3207.42",,"1141933.67"
,"09/05/2025","8400/000 : FNB","134.00 SINCH MAILGU 4XX*5191 07 MAY XX3741 134.00 SINCH MAILGU 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","134.00 SINCH MAILGU 4XX*5191 07 MAY XX3741 134.00 SINCH MAILGU 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXX","2503.14",,"1144436.81"
,"09/05/2025","8400/000 : FNB","105.00 NOTION LABS, 4XX*5191 07 MAY XX9327 105.00 NOTION LABS, 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","105.00 NOTION LABS, 4XX*5191 07 MAY XX9327 105.00 NOTION LABS, 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXX","1961.42",,"1146398.23"
,"09/05/2025","8400/000 : FNB","99.99 JINA.AI 4XX*5191 07 MAY XX5366 99.99 JINA.AI 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX5366","Account Payment","99.99 JINA.AI 4XX*5191 07 MAY XX5366 99.99 JINA.AI 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX5366","1867.82",,"1148266.05"
,"09/05/2025","8400/000 : FNB","99.00 MIOSALON.COM( 4XX*5225 07 MAY XX4045 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","99.00 MIOSALON.COM( 4XX*5225 07 MAY XX4045 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXX","1849.33",,"1150115.38"
,"09/05/2025","8400/000 : FNB","99.00 MIOSALON.COM( 4XX*5225 07 MAY XX9889 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","99.00 MIOSALON.COM( 4XX*5225 07 MAY XX9889 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXX","1849.33",,"1151964.71"
,"09/05/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXXX4227 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 07 MAY XXXXXXXXXXXXXXXXXXX4227 Intuit","570.4",,"1152535.11"
,"09/05/2025","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 07 MAY XX3488 20.00 HUGGINGFACE 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX348","Account Payment","20.00 HUGGINGFACE 4XX*5191 07 MAY XX3488 20.00 HUGGINGFACE 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX34","373.61",,"1152908.72"
,"09/05/2025","8400/000 : FNB","17.25 SLACK T06A3T4 4XX*5191 07 MAY XX7425 17.25 SLACK T06A3T4 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","17.25 SLACK T06A3T4 4XX*5191 07 MAY XX7425 17.25 SLACK T06A3T4 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXX","322.23",,"1153230.95"
,"09/05/2025","8400/000 : FNB","224.99 Google Chara 4XX*5191 07 MAY XX2066 224.99 Google Chara 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXX","Account Payment","224.99 Google Chara 4XX*5191 07 MAY XX2066 224.99 Google Chara 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXX","224.99",,"1153455.94"
,"09/05/2025","8400/000 : FNB","12.00 CODESANDBOX 4XX*5191 07 MAY XX4385 12.00 CODESANDBOX 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX438","Account Payment","12.00 CODESANDBOX 4XX*5191 07 MAY XX4385 12.00 CODESANDBOX 4XXXXX*5191 07 MAY XXXXXXXXXXXXXXXXXXX43","224.17",,"1153680.11"
,"09/05/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 08 MAY XX1842 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1842","Account Payment","7.00 NPM, INC. 4XX*5191 08 MAY XX1842 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1842","131.03",,"1153811.14"
,"09/05/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 08 MAY XX1809 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1809","Account Payment","7.00 NPM, INC. 4XX*5191 08 MAY XX1809 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1809","131.03",,"1153942.17"
,"09/05/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 08 MAY XX2543 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2543","Account Payment","7.00 NPM, INC. 4XX*5191 08 MAY XX2543 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2543","131.03",,"1154073.2"
,"09/05/2025","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 08 MAY XX4451 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX4451","Account Payment","7.00 NPM, INC. 4XX*5191 08 MAY XX4451 7.00 NPM, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX4451","131.03",,"1154204.23"
,"10/05/2025","8400/000 : FNB","Shopify 2558.98 SHOPIFY* 36 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2019 Shopify","Account Payment","Shopify 2558.98 SHOPIFY* 36 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2019 Shopify","47900.31",,"1202104.54"
,"10/05/2025","8400/000 : FNB","599.00 TRIPLE WHALE 4XX*5191 08 MAY XX4842 599.00 TRIPLE WHALE 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXX","Account Payment","599.00 TRIPLE WHALE 4XX*5191 08 MAY XX4842 599.00 TRIPLE WHALE 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXX","11212.39",,"1213316.93"
,"10/05/2025","8400/000 : FNB","Stable 249.00 STABLE 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1770 Stable","Account Payment","Stable 249.00 STABLE 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1770 Stable","4661.09",,"1217978.02"
,"10/05/2025","8400/000 : FNB","179.00 MOZSEO:HELP@ 4XX*5191 08 MAY XX6597 179.00 MOZSEO:HELP@ 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXX","Account Payment","179.00 MOZSEO:HELP@ 4XX*5191 08 MAY XX6597 179.00 MOZSEO:HELP@ 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXX","3350.74",,"1221328.76"
,"10/05/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 08 MAY XX0874 150.00 AUTH0.COM 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX0874","Account Payment","150.00 AUTH0.COM 4XX*5191 08 MAY XX0874 150.00 AUTH0.COM 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX0874","2807.77",,"1224136.53"
,"10/05/2025","8400/000 : FNB","99.00 CHATBASE 4XX*5191 09 MAY XX6889 99.00 CHATBASE 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX6889","Account Payment","99.00 CHATBASE 4XX*5191 09 MAY XX6889 99.00 CHATBASE 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX6889","1853.21",,"1225989.74"
,"10/05/2025","8400/000 : FNB","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2406 Github Inc.","Account Payment","Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX2406 Github Inc.","1703.39",,"1227693.13"
,"10/05/2025","8400/000 : FNB","72.00 TERMIUS CORPO 4XX*5191 08 MAY XX3711 72.00 TERMIUS CORPO 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXX","Account Payment","72.00 TERMIUS CORPO 4XX*5191 08 MAY XX3711 72.00 TERMIUS CORPO 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXX","1347.74",,"1229040.87"
,"10/05/2025","8400/000 : FNB","25.00 NOTION LABS, 4XX*5191 08 MAY XX5089 25.00 NOTION LABS, 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX5","Account Payment","25.00 NOTION LABS, 4XX*5191 08 MAY XX5089 25.00 NOTION LABS, 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX","467.97",,"1229508.84"
,"10/05/2025","8400/000 : FNB","Google Play 434.99 Google Perpl 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1035 Google Play","Account Payment","Google Play 434.99 Google Perpl 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1035 Google Play","434.99",,"1229943.83"
,"10/05/2025","8400/000 : FNB","19.00 CHATBASE 4XX*5191 08 MAY XX6135 19.00 CHATBASE 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX6135","Account Payment","19.00 CHATBASE 4XX*5191 08 MAY XX6135 19.00 CHATBASE 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX6135","355.65",,"1230299.48"
,"10/05/2025","8400/000 : FNB","Paddle 187.94 PADDLE.NET* 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX5165 Paddle","Account Payment","Paddle 187.94 PADDLE.NET* 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX5165 Paddle","187.94",,"1230487.42"
,"10/05/2025","8400/000 : FNB","Google Store 34.99 Google One 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1020 Google Store","Account Payment","Google Store 34.99 Google One 4XXXXX*5191 08 MAY XXXXXXXXXXXXXXXXXXX1020 Google Store","34.99",,"1230522.41"
,"12/05/2025","8400/000 : FNB","920.00 AUTH0.COM 4XX*5191 09 MAY XX9909 920.00 AUTH0.COM 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX9909","Account Payment","920.00 AUTH0.COM 4XX*5191 09 MAY XX9909 920.00 AUTH0.COM 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX9909","17221.7",,"1247744.11"
,"12/05/2025","8400/000 : FNB","174.00 INTERCOM R&D 4XX*5191 09 MAY XX8678 174.00 INTERCOM R&D 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXX","Account Payment","174.00 INTERCOM R&D 4XX*5191 09 MAY XX8678 174.00 INTERCOM R&D 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXX","3257.15",,"1251001.26"
,"12/05/2025","8400/000 : FNB","70.00 NOTION LABS, 4XX*5191 10 MAY XX5242 70.00 NOTION LABS, 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX5","Account Payment","70.00 NOTION LABS, 4XX*5191 10 MAY XX5242 70.00 NOTION LABS, 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX","1307.76",,"1252309.02"
,"12/05/2025","8400/000 : FNB","49.00 SKRAPP.IO STA 4XX*5191 09 MAY XX3319 49.00 SKRAPP.IO STA 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXX","Account Payment","49.00 SKRAPP.IO STA 4XX*5191 09 MAY XX3319 49.00 SKRAPP.IO STA 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXX","917.25",,"1253226.27"
,"12/05/2025","8400/000 : FNB","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1977 Digitalocean","Account Payment","Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1977 Digitalocean","895.53",,"1254121.8"
,"12/05/2025","8400/000 : FNB","40.00 REPLIT, INC. 4XX*5191 09 MAY XX2533 40.00 REPLIT, INC. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX2","Account Payment","40.00 REPLIT, INC. 4XX*5191 09 MAY XX2533 40.00 REPLIT, INC. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX","748.77",,"1254870.57"
,"12/05/2025","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 09 MAY XXXXXXXXXXXXXXXXXXX9272 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 09 MAY XXXXXXXXXXXXXXXXXXX9272 Intuit","570.4",,"1255440.97"
,"12/05/2025","8400/000 : FNB","30.00 ISHRAQ LLC 4XX*5191 09 MAY XX1483 30.00 ISHRAQ LLC 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1483","Account Payment","30.00 ISHRAQ LLC 4XX*5191 09 MAY XX1483 30.00 ISHRAQ LLC 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX1483","561.58",,"1256002.55"
,"12/05/2025","8400/000 : FNB","30.00 XAI LLC 4XX*5191 09 MAY XX7532 30.00 XAI LLC 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX7532","Account Payment","30.00 XAI LLC 4XX*5191 09 MAY XX7532 30.00 XAI LLC 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX7532","561.58",,"1256564.13"
,"12/05/2025","8400/000 : FNB","25.00 BEECEPTOR 4XX*5191 09 MAY XX0040 25.00 BEECEPTOR 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX0040","Account Payment","25.00 BEECEPTOR 4XX*5191 09 MAY XX0040 25.00 BEECEPTOR 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX0040","467.98",,"1257032.11"
,"12/05/2025","8400/000 : FNB","25.00 BEECEPTOR 4XX*5191 09 MAY XX0096 25.00 BEECEPTOR 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX0096","Account Payment","25.00 BEECEPTOR 4XX*5191 09 MAY XX0096 25.00 BEECEPTOR 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX0096","467.98",,"1257500.09"
,"12/05/2025","8400/000 : FNB","Facebook 23.00 FACEBK *P4SNN 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX3027 Facebook","Account Payment","Facebook 23.00 FACEBK *P4SNN 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX3027 Facebook","430.54",,"1257930.63"
,"12/05/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 09 MAY XX9944 20.00 VERCEL INC. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX994","Account Payment","20.00 VERCEL INC. 4XX*5191 09 MAY XX9944 20.00 VERCEL INC. 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX99","374.38",,"1258305.01"
,"12/05/2025","8400/000 : FNB","Hightail 15.00 HIGHTAIL 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX3054 Hightail","Account Payment","Hightail 15.00 HIGHTAIL 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX3054 Hightail","280.79",,"1258585.8"
,"12/05/2025","8400/000 : FNB","Facebook 13.80 FACEBK *EBA7K 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX6095 Facebook","Account Payment","Facebook 13.80 FACEBK *EBA7K 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX6095 Facebook","258.33",,"1258844.13"
,"12/05/2025","8400/000 : FNB","7.00 CHATBASE 4XX*5191 10 MAY XX3978 7.00 CHATBASE 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX3978","Account Payment","7.00 CHATBASE 4XX*5191 10 MAY XX3978 7.00 CHATBASE 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX3978","130.77",,"1258974.9"
,"12/05/2025","8400/000 : FNB","Facebook 4.60 FACEBK *RVMWPQ 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX7055 Facebook","Account Payment","Facebook 4.60 FACEBK *RVMWPQ 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXXX7055 Facebook","86.11",,"1259061.01"
