Account Description,Account Date,Bank / Customer / Supplier,Reference,Transaction Type,Description,Debit,Credit,Balance,Source File,Transaction ID,Year-Month,Is Duplicate,Category,Refined Category,Final Category
,2025-03-10,8400/000 : FNB,99.00 MIOSALON.COM( 4XX*5225 07 MAR XX2296 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAR XXXXXXXXXXXXXXXXXX,Account Payment,99.00 MIOSALON.COM( 4XX*5225 07 MAR XX2296 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAR XXXXXXXXXXXXXXXXX,1857.1,,268813.49,AccountTransactionsReport.csv,62,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-10,8400/000 : FNB,99.00 MIOSALON.COM( 4XX*5225 07 MAR XX0163 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAR XXXXXXXXXXXXXXXXXX,Account Payment,99.00 MIOSALON.COM( 4XX*5225 07 MAR XX0163 99.00 MIOSALON.COM( 4XXXXX*5225 07 MAR XXXXXXXXXXXXXXXXX,1857.1,,270670.59,AccountTransactionsReport.csv,63,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-10,8400/000 : FNB,"105.00 NOTION LABS, 4XX*5191 07 MAR XX5876 105.00 NOTION LABS, 4XXXXX*5191 07 MAR XXXXXXXXXXXXXXXXXX",Account Payment,"105.00 NOTION LABS, 4XX*5191 07 MAR XX5876 105.00 NOTION LABS, 4XXXXX*5191 07 MAR XXXXXXXXXXXXXXXXX",1969.65,,272640.24,AccountTransactionsReport.csv,64,2025-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2025-03-10,8400/000 : FNB,Paddle 171.35 PADDLE.NET* 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX9314 Paddle,Account Payment,Paddle 171.35 PADDLE.NET* 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX9314 Paddle,3206.61,,275846.85,AccountTransactionsReport.csv,65,2025-03,False,Other Computer Services,Subscription Management,Subscription Management
,2025-03-11,8400/000 : FNB,Google Store 34.99 Google One 4XXXXX*5191 07 MAR XXXXXXXXXXXXXXXXXXX2023 Google Store,Account Payment,Google Store 34.99 Google One 4XXXXX*5191 07 MAR XXXXXXXXXXXXXXXXXXX2023 Google Store,34.99,,275881.84,AccountTransactionsReport.csv,66,2025-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-03-11,8400/000 : FNB,7.00 CHATBASE 4XX*5191 10 MAR XX1702 7.00 CHATBASE 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX1702,Account Payment,7.00 CHATBASE 4XX*5191 10 MAR XX1702 7.00 CHATBASE 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX1702,131.0,,276012.84,AccountTransactionsReport.csv,67,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,"10.00 REPLIT, INC. 4XX*5191 10 MAR XX9715 10.00 REPLIT, INC. 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX9",Account Payment,"10.00 REPLIT, INC. 4XX*5191 10 MAR XX9715 10.00 REPLIT, INC. 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX",187.14,,276199.98,AccountTransactionsReport.csv,68,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,20.00 VERCEL INC. 4XX*5191 09 MAR XX9112 20.00 VERCEL INC. 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX911,Account Payment,20.00 VERCEL INC. 4XX*5191 09 MAR XX9112 20.00 VERCEL INC. 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX91,374.28,,276574.26,AccountTransactionsReport.csv,69,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-11,8400/000 : FNB,20.00 VERCEL INC. 4XX*5225 08 MAR XX4526 20.00 VERCEL INC. 4XXXXX*5225 08 MAR XXXXXXXXXXXXXXXXXXX452,Account Payment,20.00 VERCEL INC. 4XX*5225 08 MAR XX4526 20.00 VERCEL INC. 4XXXXX*5225 08 MAR XXXXXXXXXXXXXXXXXXX45,374.28,,276948.54,AccountTransactionsReport.csv,70,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-11,8400/000 : FNB,21.56 SLACK T0740DV 4XX*5191 10 MAR XX2797 21.56 SLACK T0740DV 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXX,Account Payment,21.56 SLACK T0740DV 4XX*5191 10 MAR XX2797 21.56 SLACK T0740DV 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXX,403.47,,277352.01,AccountTransactionsReport.csv,71,2025-03,False,Communication,Communication,Communication
,2025-03-11,8400/000 : FNB,Google Play 434.99 Google Perpl 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX7043 Google Play,Account Payment,Google Play 434.99 Google Perpl 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX7043 Google Play,434.99,,277787.0,AccountTransactionsReport.csv,72,2025-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-03-11,8400/000 : FNB,25.00 BEECEPTOR 4XX*5191 09 MAR XX0094 25.00 BEECEPTOR 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX0094,Account Payment,25.00 BEECEPTOR 4XX*5191 09 MAR XX0094 25.00 BEECEPTOR 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX0094,467.84,,278254.84,AccountTransactionsReport.csv,73,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,25.00 BEECEPTOR 4XX*5191 09 MAR XX0054 25.00 BEECEPTOR 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX0054,Account Payment,25.00 BEECEPTOR 4XX*5191 09 MAR XX0054 25.00 BEECEPTOR 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX0054,467.84,,278722.68,AccountTransactionsReport.csv,74,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,"25.00 NOTION LABS, 4XX*5191 08 MAR XX7381 25.00 NOTION LABS, 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX7",Account Payment,"25.00 NOTION LABS, 4XX*5191 08 MAR XX7381 25.00 NOTION LABS, 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX",467.84,,279190.52,AccountTransactionsReport.csv,75,2025-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2025-03-11,8400/000 : FNB,30.00 ISHRAQ LLC 4XX*5191 09 MAR XX3096 30.00 ISHRAQ LLC 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX3096,Account Payment,30.00 ISHRAQ LLC 4XX*5191 09 MAR XX3096 30.00 ISHRAQ LLC 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX3096,561.42,,279751.94,AccountTransactionsReport.csv,76,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 09 MAR XXXXXXXXXXXXXXXXXXX7617 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 09 MAR XXXXXXXXXXXXXXXXXXX7617 Intuit,570.4,,280322.34,AccountTransactionsReport.csv,77,2025-03,False,Productivity Software,Productivity Software,Productivity Software
,2025-03-11,8400/000 : FNB,"40.00 REPLIT, INC. 4XX*5191 09 MAR XX3571 40.00 REPLIT, INC. 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX3",Account Payment,"40.00 REPLIT, INC. 4XX*5191 09 MAR XX3571 40.00 REPLIT, INC. 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXXX",748.55,,281070.89,AccountTransactionsReport.csv,78,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,40.00 VERCEL INC. 4XX*5225 08 MAR XX3613 40.00 VERCEL INC. 4XXXXX*5225 08 MAR XXXXXXXXXXXXXXXXXXX361,Account Payment,40.00 VERCEL INC. 4XX*5225 08 MAR XX3613 40.00 VERCEL INC. 4XXXXX*5225 08 MAR XXXXXXXXXXXXXXXXXXX36,748.55,,281819.44,AccountTransactionsReport.csv,79,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-11,8400/000 : FNB,49.00 SKRAPP.IO STA 4XX*5191 09 MAR XX6590 49.00 SKRAPP.IO STA 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXX,Account Payment,49.00 SKRAPP.IO STA 4XX*5191 09 MAR XX6590 49.00 SKRAPP.IO STA 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXX,916.98,,282736.42,AccountTransactionsReport.csv,80,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-11,8400/000 : FNB,69.00 OPENAI *CHATG 4XX*5191 09 MAR XX3181 69.00 OPENAI *CHATG 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXX,Account Payment,69.00 OPENAI *CHATG 4XX*5191 09 MAR XX3181 69.00 OPENAI *CHATG 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXX,1291.25,,284027.67,AccountTransactionsReport.csv,81,2025-03,False,AI Services,AI Services,AI Services
,2025-03-11,8400/000 : FNB,"70.00 NOTION LABS, 4XX*5191 10 MAR XX6201 70.00 NOTION LABS, 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX6",Account Payment,"70.00 NOTION LABS, 4XX*5191 10 MAR XX6201 70.00 NOTION LABS, 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXXXX",1309.97,,285337.64,AccountTransactionsReport.csv,82,2025-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2025-03-11,8400/000 : FNB,"Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX4888 Github Inc.",Account Payment,"Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX4888 Github Inc.",1702.96,,287040.6,AccountTransactionsReport.csv,83,2025-03,False,Development Tools,Development Tools,Development Tools
,2025-03-11,8400/000 : FNB,150.00 AUTH0.COM 4XX*5191 08 MAR XX9532 150.00 AUTH0.COM 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX9532,Account Payment,150.00 AUTH0.COM 4XX*5191 08 MAR XX9532 150.00 AUTH0.COM 4XXXXX*5191 08 MAR XXXXXXXXXXXXXXXXXXX9532,2807.07,,289847.67,AccountTransactionsReport.csv,84,2025-03,False,Security Services,Security Services,Security Services
,2025-03-11,8400/000 : FNB,499.00 CASSIDYAI.CO 4XX*5191 09 MAR XX6861 499.00 CASSIDYAI.CO 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXXX,Account Payment,499.00 CASSIDYAI.CO 4XX*5191 09 MAR XX6861 499.00 CASSIDYAI.CO 4XXXXX*5191 09 MAR XXXXXXXXXXXXXXXXX,9338.19,,299185.86,AccountTransactionsReport.csv,85,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-12,8400/000 : FNB,32.00 BUBBLE STARTE 4XX*5191 11 MAR XX7091 32.00 BUBBLE STARTE 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXX,Account Payment,32.00 BUBBLE STARTE 4XX*5191 11 MAR XX7091 32.00 BUBBLE STARTE 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXX,600.59,,299786.45,AccountTransactionsReport.csv,86,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-12,8400/000 : FNB,Shopify 3633.95 SHOPIFY* 33 4XXXXX*5225 10 MAR XXXXXXXXXXXXXXXXXXX5039 Shopify,Account Payment,Shopify 3633.95 SHOPIFY* 33 4XXXXX*5225 10 MAR XXXXXXXXXXXXXXXXXXX5039 Shopify,68005.05,,367791.5,AccountTransactionsReport.csv,87,2025-03,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2025-03-12,8400/000 : FNB,99.00 DYNAMIC.XYZ 4XX*5191 11 MAR XX0875 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX087,Account Payment,99.00 DYNAMIC.XYZ 4XX*5191 11 MAR XX0875 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX08,1858.06,,369649.56,AccountTransactionsReport.csv,88,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-13,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8146 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8146 Intuit,570.4,,370219.96,AccountTransactionsReport.csv,89,2025-03,False,Productivity Software,Productivity Software,Productivity Software
,2025-03-13,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8112 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8112 Intuit,570.4,,370790.36,AccountTransactionsReport.csv,90,2025-03,False,Productivity Software,Productivity Software,Productivity Software
,2025-03-13,8400/000 : FNB,"Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX9230 Github Inc.",Account Payment,"Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX9230 Github Inc.",788.27,,371578.63,AccountTransactionsReport.csv,91,2025-03,False,Development Tools,Development Tools,Development Tools
,2025-03-13,8400/000 : FNB,"Github Inc. 65.85 GITHUB, INC. 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX1385 Github Inc.",Account Payment,"Github Inc. 65.85 GITHUB, INC. 4XXXXX*5191 11 MAR XXXXXXXXXXXXXXXXXXX1385 Github Inc.",1235.89,,372814.52,AccountTransactionsReport.csv,92,2025-03,False,Development Tools,Development Tools,Development Tools
,2025-03-13,8400/000 : FNB,Shopify 74.75 SHOPIFY* 3401 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX9481 Shopify,Account Payment,Shopify 74.75 SHOPIFY* 3401 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX9481 Shopify,1402.93,,374217.45,AccountTransactionsReport.csv,93,2025-03,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2025-03-13,8400/000 : FNB,"Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8335 Github Inc.",Account Payment,"Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 MAR XXXXXXXXXXXXXXXXXXX8335 Github Inc.",3941.34,,378158.79,AccountTransactionsReport.csv,94,2025-03,False,Development Tools,Development Tools,Development Tools
,2025-03-14,8400/000 : FNB,15.00 TABNINE 4XX*5191 12 MAR XX1486 15.00 TABNINE 4XXXXX*5191 12 MAR XXXXXXXXXXXXXXXXXXX1486,Account Payment,15.00 TABNINE 4XX*5191 12 MAR XX1486 15.00 TABNINE 4XXXXX*5191 12 MAR XXXXXXXXXXXXXXXXXXX1486,281.74,,378440.53,AccountTransactionsReport.csv,95,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-15,8400/000 : FNB,180.00 AGENCYANALYT 4XX*5225 13 MAR XX2929 180.00 AGENCYANALYT 4XXXXX*5225 13 MAR XXXXXXXXXXXXXXXXXX,Account Payment,180.00 AGENCYANALYT 4XX*5225 13 MAR XX2929 180.00 AGENCYANALYT 4XXXXX*5225 13 MAR XXXXXXXXXXXXXXXXX,3391.46,,381831.99,AccountTransactionsReport.csv,96,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-15,8400/000 : FNB,11.49 GOOGLE *Colab 4XX*5191 14 MAR XX8368 11.49 GOOGLE *Colab 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXX,Account Payment,11.49 GOOGLE *Colab 4XX*5191 14 MAR XX8368 11.49 GOOGLE *Colab 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXX,216.29,,382048.28,AccountTransactionsReport.csv,97,2025-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-03-15,8400/000 : FNB,27.55 RAILWAY 4XX*5191 13 MAR XX4684 27.55 RAILWAY 4XXXXX*5191 13 MAR XXXXXXXXXXXXXXXXXXX4684,Account Payment,27.55 RAILWAY 4XX*5191 13 MAR XX4684 27.55 RAILWAY 4XXXXX*5191 13 MAR XXXXXXXXXXXXXXXXXXX4684,519.08,,382567.36,AccountTransactionsReport.csv,98,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-15,8400/000 : FNB,5.00 WWW.FLUX.AI 4XX*5191 13 MAR XX5103 5.00 WWW.FLUX.AI 4XXXXX*5191 13 MAR XXXXXXXXXXXXXXXXXXX5103,Account Payment,5.00 WWW.FLUX.AI 4XX*5191 13 MAR XX5103 5.00 WWW.FLUX.AI 4XXXXX*5191 13 MAR XXXXXXXXXXXXXXXXXXX5103,94.21,,382661.57,AccountTransactionsReport.csv,99,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-15,8400/000 : FNB,113.85 DNH*GODADDY# 4XX*5191 12 MAR XX7948 113.85 DNH*GODADDY# 4XXXXX*5191 12 MAR XXXXXXXXXXXXXXXXXX,Account Payment,113.85 DNH*GODADDY 4XX*5191 12 MAR XX7948 113.85 DNH*GODADDY 4XXXXX*5191 12 MAR XXXXXXXXXXXXXXXXX,113.85,,382775.42,AccountTransactionsReport.csv,100,2025-03,False,Domain & Hosting,Domain & Hosting,Domain & Hosting
,2025-03-17,8400/000 : FNB,1.00 VERCEL INC. 4XXXXX*5225 13 MAR XXXXXXXXXXXXXXXXXXX7346 1.00 VERCEL INC. 4XXXXX*5225 13 MAR XXXX,Account Receipt,1.00 VERCEL INC. 4XXXXX*5225 13 MAR XXXXXXXXXXXXXXXXXXX7346 1.00 VERCEL INC. 4XXXXX*5225 13 MAR XXX,,17.76,382757.66,AccountTransactionsReport.csv,101,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-17,8400/000 : FNB,"Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 MAR XXXXXXXXXXXXXXXXXXX8781 Github Inc.",Account Payment,"Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 MAR XXXXXXXXXXXXXXXXXXX8781 Github Inc.",263.54,,383021.2,AccountTransactionsReport.csv,102,2025-03,False,Development Tools,Development Tools,Development Tools
,2025-03-17,8400/000 : FNB,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 MAR XXXXXXXXXXXXXXXXXXX8698 Intuit,Account Payment,Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 14 MAR XXXXXXXXXXXXXXXXXXX8698 Intuit,570.4,,383591.6,AccountTransactionsReport.csv,103,2025-03,False,Productivity Software,Productivity Software,Productivity Software
,2025-03-17,8400/000 : FNB,"41.86 REPLIT, INC. 4XX*5191 14 MAR XX2877 41.86 REPLIT, INC. 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX2",Account Payment,"41.86 REPLIT, INC. 4XX*5191 14 MAR XX2877 41.86 REPLIT, INC. 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX",787.97,,384379.57,AccountTransactionsReport.csv,104,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-17,8400/000 : FNB,55.52 RAILWAY 4XX*5191 14 MAR XX1139 55.52 RAILWAY 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX1139,Account Payment,55.52 RAILWAY 4XX*5191 14 MAR XX1139 55.52 RAILWAY 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX1139,1045.1,,385424.67,AccountTransactionsReport.csv,105,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-17,8400/000 : FNB,172.50 OPENAI *CHAT 4XX*5191 14 MAR XX7850 172.50 OPENAI *CHAT 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXX,Account Payment,172.50 OPENAI *CHAT 4XX*5191 14 MAR XX7850 172.50 OPENAI *CHAT 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXX,3247.12,,388671.79,AccountTransactionsReport.csv,106,2025-03,False,AI Services,AI Services,AI Services
,2025-03-18,8400/000 : FNB,227.70 DNH*GODADDY# 4XX*5191 14 MAR XX9865 227.70 DNH*GODADDY# 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXX,Account Payment,227.70 DNH*GODADDY 4XX*5191 14 MAR XX9865 227.70 DNH*GODADDY 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXX,227.7,,388899.49,AccountTransactionsReport.csv,107,2025-03,False,Domain & Hosting,Domain & Hosting,Domain & Hosting
,2025-03-18,8400/000 : FNB,139.24 SLACK T0MN3D 4XX*5225 15 MAR XX6829 139.24 SLACK T0MN3D 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXXX,Account Payment,139.24 SLACK T0MN3D 4XX*5225 15 MAR XX6829 139.24 SLACK T0MN3D 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXX,2610.88,,391510.37,AccountTransactionsReport.csv,108,2025-03,False,Communication,Communication,Communication
,2025-03-18,8400/000 : FNB,231.95 HOLASPIRIT 4XX*5225 15 MAR XX5392 231.95 HOLASPIRIT 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXXXX539,Account Payment,231.95 HOLASPIRIT 4XX*5225 15 MAR XX5392 231.95 HOLASPIRIT 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXXXX53,4710.77,,396221.14,AccountTransactionsReport.csv,109,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-18,8400/000 : FNB,280.00 WIZA.CO 4XX*5191 14 MAR XX1430 280.00 WIZA.CO 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX1430,Account Payment,280.00 WIZA.CO 4XX*5191 14 MAR XX1430 280.00 WIZA.CO 4XXXXX*5191 14 MAR XXXXXXXXXXXXXXXXXXX1430,5270.69,,401491.83,AccountTransactionsReport.csv,110,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-18,8400/000 : FNB,376.40 HOLASPIRIT 4XX*5225 15 MAR XX4648 376.40 HOLASPIRIT 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXXXX464,Account Payment,376.40 HOLASPIRIT 4XX*5225 15 MAR XX4648 376.40 HOLASPIRIT 4XXXXX*5225 15 MAR XXXXXXXXXXXXXXXXXXX46,7644.46,,409136.29,AccountTransactionsReport.csv,111,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-19,8400/000 : FNB,"10.08 REPLIT, INC. 4XX*5191 17 MAR XX2665 10.08 REPLIT, INC. 4XXXXX*5191 17 MAR XXXXXXXXXXXXXXXXXXX2",Account Payment,"10.08 REPLIT, INC. 4XX*5191 17 MAR XX2665 10.08 REPLIT, INC. 4XXXXX*5191 17 MAR XXXXXXXXXXXXXXXXXXX",189.01,,409325.3,AccountTransactionsReport.csv,112,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-19,8400/000 : FNB,20.00 HUGGINGFACE 4XX*5191 18 MAR XX4194 20.00 HUGGINGFACE 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX419,Account Payment,20.00 HUGGINGFACE 4XX*5191 18 MAR XX4194 20.00 HUGGINGFACE 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX41,372.77,,409698.07,AccountTransactionsReport.csv,113,2025-03,False,AI Services,AI Services,AI Services
,2025-03-19,8400/000 : FNB,50.16 LINODE . AKAM 4XX*5191 18 MAR XX6276 50.16 LINODE . AKAM 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXX,Account Payment,50.16 LINODE . AKAM 4XX*5191 18 MAR XX6276 50.16 LINODE . AKAM 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXX,934.91,,410632.98,AccountTransactionsReport.csv,114,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-19,8400/000 : FNB,Google Service Charges/Fees #INT PYMT FEE-434.99 Goog Google,Account Payment,Google Service Charges/Fees INT PYMT FEE-434.99 Goog Google,8.7,,410641.68,AccountTransactionsReport.csv,115,2025-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-03-19,8400/000 : FNB,Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google,Account Payment,Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google,0.7,,410642.38,AccountTransactionsReport.csv,116,2025-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2025-03-20,8400/000 : FNB,"4.98 REPLIT, INC. 4XX*5191 19 MAR XX3377 4.98 REPLIT, INC. 4XXXXX*5191 19 MAR XXXXXXXXXXXXXXXXXXX337",Account Payment,"4.98 REPLIT, INC. 4XX*5191 19 MAR XX3377 4.98 REPLIT, INC. 4XXXXX*5191 19 MAR XXXXXXXXXXXXXXXXXXX33",92.36,,410734.74,AccountTransactionsReport.csv,117,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-20,8400/000 : FNB,350.00 FRAMER.COM 4XX*5191 18 MAR XX0754 350.00 FRAMER.COM 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX075,Account Payment,350.00 FRAMER.COM 4XX*5191 18 MAR XX0754 350.00 FRAMER.COM 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX07,350.0,,411084.74,AccountTransactionsReport.csv,118,2025-03,False,Other Computer Services,Design Tools,Design Tools
,2025-03-20,8400/000 : FNB,20.00 VERCEL INC. 4XX*5191 18 MAR XX3704 20.00 VERCEL INC. 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX370,Account Payment,20.00 VERCEL INC. 4XX*5191 18 MAR XX3704 20.00 VERCEL INC. 4XXXXX*5191 18 MAR XXXXXXXXXXXXXXXXXXX37,372.77,,411457.51,AccountTransactionsReport.csv,119,2025-03,False,Cloud Services,Cloud Services,Cloud Services
,2025-03-22,8400/000 : FNB,"9.90 REPLIT, INC. 4XX*5191 20 MAR XX5597 9.90 REPLIT, INC. 4XXXXX*5191 20 MAR XXXXXXXXXXXXXXXXXXX559",Account Payment,"9.90 REPLIT, INC. 4XX*5191 20 MAR XX5597 9.90 REPLIT, INC. 4XXXXX*5191 20 MAR XXXXXXXXXXXXXXXXXXX55",184.76,,411642.27,AccountTransactionsReport.csv,120,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-03-22,8400/000 : FNB,"10.03 REPLIT, INC. 4XX*5191 19 MAR XX0791 10.03 REPLIT, INC. 4XXXXX*5191 19 MAR XXXXXXXXXXXXXXXXXXX0",Account Payment,"10.03 REPLIT, INC. 4XX*5191 19 MAR XX0791 10.03 REPLIT, INC. 4XXXXX*5191 19 MAR XXXXXXXXXXXXXXXXXXX",186.02,,411828.29,AccountTransactionsReport.csv,121,2025-03,False,Other Computer Services,Other Computer Services,Other Computer Services
