Transaction_Date,Description,Amount,2CO.COM,10Web,Adobe,Airtable,1xAllproduc,AICAMP,AI PDF MYAID,Acquire,Afforai,Anaconda,Appy Pie,AgencyAnalyt,Anima app,Anthropic,Autho.com,Appdirect,Atarim Agency,B2B Trade Store,Beenverified,Beeceptor,Bobgroup,Bubble Starter,CAL.COM,Canva,CBA Plesk,CBAC Cleaner,CassidyAI,Chatbase,Chatbox,ClaudeAI,Clinic Software,Cloud,Cloudflare,Chrisking Me,Codesandbox,COMPONENTS.STU,Cursor AI,CustomGPT,DMNS App,DNHGodaddy,DNH Domain,DeepAi,DevianArt,DIFY,Digital Ocean,Docker Inc.,Dropbox,Dynamic.xyz,ECM A Legal,Elementor,Endole.co.uk,EMMA AI,Facebook,FIGMA,FLUXAI,Framer.com,Frappe,Freshworks,Getaddress I.O,Github,GitPOD,Glassfrog,Google Cloud,Google Suite,Greenback,Hasura,Heroku,Hightail,Holaspirit,Huggingface,Insomnia Team,Intercom R & D,Intuit,ISHRAQ,Jina AI,Kling Ai,Lemsqzy,Leonardo AI,Linkedin,Linode.akam,Looka logo,Make.com,Mattermost,Mermaid,Microsoft,Mindjet,MioSalon,NPM INC,Notion Labs,Manage WP,Mangoapps,Mozseohelp,Namebio,Nettica Corpco,Nomic,Obsidian MD,WWW.ODRIVE,Open Ai,Open Phone,Org.Chart,Paddle.net,Perplexity,Pipedream,Playfab,Pipedrive UK,poe.com,Postman,Railway,REG Agent,Replit,Retool,SQSP,Sentry,SAGE,Shells.com,Shopify,Sinch Mailgun,Skrapp.io,Slack,Squarespace,SR.HT Service,Stackblitz,Stable,Stock2Shop,Suno Inc,Tabnine,TeamCity,Termius Corpco,Time is LTD,TINYACQUISIT,Triple Whale,Twenty.com,Unstoppabledo,You.com,Vercel,Vidboard,Virtonomics,Wappalyzer,Webflow,Windsurf,Wiza,Wix,Wolfram,WooCommerce,Wondershare,WWW.W3SCHOOL,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Vendor
2025-03-28,3300/040: Computer: Shopify Connectors,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-28,3300/040: Computer: Shopify Connectors,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-26,Dropbox 18.38 DROPBOX*XL2DQ 4XXXXX*5191 24 MAR XXXXXXXXXXXXXXXXXXX0321 Dropbox,297.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-03-12,"99.00 PLAYFAB, INC. 4XX*5191 10 MAR XX3478 99.00 PLAYFAB, INC. 4XXXXX*5191 10 MAR XXXXXXXXXXXXXXXXX",1852.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,Windsurf
2025-04-01,5050.80 FRESHWORKS 4XX*5225 29 MAR XX0267 5050.80 FRESHWORKS 4XXXXX*5225 29 MAR XXXXXXXXXXXXXXXXXXX,5050.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freshworks
2025-04-01,Facebook 346.90 FACEBK *YEG2 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX3172 Facebook,346.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-01,1150.00 AUTH0.COM 4XX*5191 30 MAR XX1523 1150.00 AUTH0.COM 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX15,21695.19,,,,,,,,,,,,,,,21695.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-04-01,50.00 OBSIDIAN.MD 4XX*5191 30 MAR XX5048 50.00 OBSIDIAN.MD 4XXXXX*5191 30 MAR XXXXXXXXXXXXXXXXXXX50,943.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Obsidian MD
2025-04-02,Shopify 3421.17 SHOPIFY* 34 4XXXXX*5191 31 MAR XXXXXXXXXXXXXXXXXXX1409 Shopify,64541.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64541.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-02,Wix.com 182.85 WIX.COM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX6957 Wix.com,3440.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.11,,,,,,,,,Wix
2025-04-02,Digitalocean 47.84 DIGITALOCEAN. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2879 Digitalocean,900.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital Ocean
2025-04-02,31.84 LINODE . AKAM 4XX*5191 01 APR XX3030 31.84 LINODE . AKAM 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX,599.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linode.akam
2025-04-03,1.00 VERCEL INC. 4XX*5225 01 APR XX5234 1.00 VERCEL INC. 4XXXXX*5225 01 APR XXXXXXXXXXXXXXXXXXX5234,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.81,,,,,,,,,,,,,,,,Vercel
2025-04-03,Facebook 23.00 FACEBK *98CT8 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2090 Facebook,432.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-03,17.25 SLACK T06A3T4 4XX*5191 01 APR XX1018 17.25 SLACK T06A3T4 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX,324.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slack
2025-04-03,Facebook 13.80 FACEBK *QZB2S 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5098 Facebook,259.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-03,Facebook 4.60 FACEBK *U8ZVWK 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX5070 Facebook,86.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-03,134.00 SINCH MAILGU 4XX*5191 01 APR XX3060 134.00 SINCH MAILGU 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX,2521.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinch Mailgun
2025-04-03,50.00 ANACONDA INC. 4XX*5191 01 APR XX6959 50.00 ANACONDA INC. 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX,940.7,,,,,,,,,,940.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anaconda
2025-04-04,450.00 WAPPALYZER 4XX*5191 02 APR XX3036 450.00 WAPPALYZER 4XXXXX*5191 02 APR XXXXXXXXXXXXXXXXXXX30,8504.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8504.11,,,,,,,,,,,,,Wappalyzer
2025-04-07,"Github Inc. 16.56 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX6188 Github Inc.",321.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-07,1499.00 APPDIRECT 4XX*5225 04 APR XX5248 1499.00 APPDIRECT 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX52,29098.33,,,,,,,,,,,,,,,,29098.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appdirect
2025-04-07,"Github Inc. 48.90 GITHUB, INC. 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX0239 Github Inc.",949.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-08,3.60 GETADDRESS.IO 4XX*5225 07 APR XX0033 3.60 GETADDRESS.IO 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXXX,91.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getaddress I.O
2025-04-08,Shopify 2558.98 SHOPIFY* 35 4XXXXX*5191 06 APR XXXXXXXXXXXXXXXXXXX1790 Shopify,50087.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50087.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-08,40.00 VERCEL INC. 4XX*5225 06 APR XX1664 40.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX16,782.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.93,,,,,,,,,,,,,,,,Vercel
2025-04-08,20.00 VERCEL INC. 4XX*5225 06 APR XX3971 20.00 VERCEL INC. 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX39,391.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.47,,,,,,,,,,,,,,,,Vercel
2025-04-08,Woocommerce 19.99 WOOCOMMERCE S 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX1039 Woocommerce,391.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.27,,,,,,,WooCommerce
2025-04-09,"105.00 NOTION LABS, 4XX*5225 07 APR XX1970 105.00 NOTION LABS, 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXX",2055.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notion Labs
2025-04-10,399.99 POE.COM 4XX*5191 09 APR XX6712 399.99 POE.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX6712,399.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poe.com
2025-04-10,"25.00 NOTION LABS, 4XX*5225 08 APR XX3159 25.00 NOTION LABS, 4XXXXX*5225 08 APR XXXXXXXXXXXXXXXXXXX",500.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notion Labs
2025-04-10,99.00 CHATBASE 4XX*5191 09 APR XX1631 99.00 CHATBASE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX1631,1998.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatbase
2025-04-10,Paddle 171.35 PADDLE.NET* 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX5772 Paddle,3459.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3459.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddle.net
2025-04-10,599.00 TRIPLE WHALE 4XX*5191 09 APR XX0816 599.00 TRIPLE WHALE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX,12094.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12094.61,,,,,,,,,,,,,,,,,,,,Triple Whale
2025-04-11,920.00 AUTH0.COM 4XX*5191 09 APR XX0119 920.00 AUTH0.COM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0119,18576.04,,,,,,,,,,,,,,,18576.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-04-11,499.00 CASSIDYAI.CO 4XX*5191 09 APR XX6408 499.00 CASSIDYAI.CO 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX,10075.48,,,,,,,,,,,,,,,,,,,,,,,,,,,10075.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CassidyAI
2025-04-11,Stable 249.00 STABLE 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0035 Stable,5027.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5027.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stable
2025-04-11,ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX2108 ManageWP,2363.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manage WP
2025-04-11,ManageWP 120.75 MANAGEWP 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX6131 ManageWP,2363.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manage WP
2025-04-11,"70.00 NOTION LABS, 4XX*5191 10 APR XX9065 70.00 NOTION LABS, 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX",1415.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notion Labs
2025-04-11,60.00 INSOMNIA TEAM 4XX*5191 09 APR XX6479 60.00 INSOMNIA TEAM 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX,1212.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insomnia Team
2025-04-11,49.00 SKRAPP.IO STA 4XX*5191 09 APR XX3718 49.00 SKRAPP.IO STA 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXX,989.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skrapp.io
2025-04-11,"46.67 REPLIT, INC. 4XX*5191 09 APR XX2115 46.67 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX",942.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Replit
2025-04-11,"40.00 REPLIT, INC. 4XX*5191 09 APR XX9314 40.00 REPLIT, INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX",807.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Replit
2025-04-11,30.00 ISHRAQ LLC 4XX*5191 09 APR XX2578 30.00 ISHRAQ LLC 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2578,605.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISHRAQ
2025-04-11,12.00 CODESANDBOX 4XX*5191 10 APR XX9018 12.00 CODESANDBOX 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX90,242.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Codesandbox
2025-04-11,Paddle 187.94 PADDLE.NET* 4XXXXX*5191 05 APR XXXXXXXXXXXXXXXXXXX2072 Paddle,187.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddle.net
2025-04-11,7.00 CHATBASE 4XX*5191 10 APR XX5320 7.00 CHATBASE 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX5320,141.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatbase
2025-04-11,Google 34.99 Google One 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX2068 Google,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-11,25.00 BEECEPTOR 4XX*5191 09 APR XX0012 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0012,504.79,,,,,,,,,,,,,,,,,,,,504.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beeceptor
2025-04-11,25.00 BEECEPTOR 4XX*5191 09 APR XX0024 25.00 BEECEPTOR 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX0024,504.79,,,,,,,,,,,,,,,,,,,,504.79,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital Ocean
2025-04-11,21.56 SLACK T0740DV 4XX*5191 10 APR XX8597 21.56 SLACK T0740DV 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX,435.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slack
2025-04-11,Google Play 434.99 Google Perpl 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX0049 Google Play,434.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
